letter_number,entity_name,entity_type
1,Charleston,LOCATION
1,Calico,LOCATION
1,Lamps,PERSON
1,Shopping,PERSON
1,Susan & Ann,PERSON
1,"Benjamin Perry
Columbia",PERSON
10,Greenville,LOCATION
10,Rhett,PERSON
10,Adams,PERSON
10,Rhett,PERSON
10,Van Buren,PERSON
10,Wardlaw,PERSON
10,Rhett,PERSON
10,Greenville,PERSON
10,Earle,PERSON
10,Wardlaw,PERSON
10,Burt,LOCATION
10,Rhett,PERSON
10,Earle,PERSON
10,Simth,PERSON
10,Crook,PERSON
10,Governors,PERSON
10,Crook,PERSON
10,Wiliam Hutson,PERSON
10,Thomas Fuller,PERSON
10,New Haven,LOCATION
10,Albert Rhett,PERSON
10,New Haven,LOCATION
10,Mamma,PERSON
10,New Haven,LOCATION
10,Crook,PERSON
10,Albert Rhett,PERSON
10,William Hayne McCall,PERSON
10,Mamma,PERSON
10,Rhett,PERSON
10,Victoria,LOCATION
10,John,PERSON
10,McBee,PERSON
10,Crook,PERSON
10,John,PERSON
10,Perry,PERSON
10,James,PERSON
10,James,PERSON
10,John,PERSON
10,Crook,PERSON
10,Susan & Ann,PERSON
10,Nicholas Nickleby,PERSON
10,Law,PERSON
10,Gaillard,PERSON
10,Charleston,LOCATION
10,Columbia,LOCATION
10,Sarah Taylor,PERSON
10,Columbia,LOCATION
10,Aunt Brewton,PERSON
10,E.F. Perry,PERSON
10,"Benjamin Perry
Columbia",PERSON
100,Greenville,LOCATION
100,Laurens,PERSON
100,Laurens,PERSON
100,Butler,PERSON
100,Mamma,PERSON
100,Sharpe,PERSON
100,Pendleton,LOCATION
100,Sam Townes,PERSON
100,Townes,PERSON
100,Orr,PERSON
100,Jones,PERSON
100,Norton,PERSON
100,Laurens,PERSON
100,Greenville,LOCATION
100,Sam Townes,PERSON
100,Jim,PERSON
100,Mamma,PERSON
100,Mamma,PERSON
100,Said,PERSON
100,Burt,PERSON
100,Mamma,PERSON
100,Minerva,PERSON
100,Earle,PERSON
100,Delia,LOCATION
100,John,PERSON
100,Susan,PERSON
100,Dupree,PERSON
100,Caroline Earle,PERSON
100,Mamma,PERSON
100,Mamma,PERSON
100,Earle,PERSON
100,McBee,PERSON
100,Caroline Earle,PERSON
100,Dunham,PERSON
100,Ann,PERSON
100,Clara,PERSON
100,Margaret,PERSON
100,Aunt Anna Turnbull,PERSON
100,Fanny,PERSON
100,Tom Laurens,PERSON
100,Cunningham,PERSON
100,Barksdale,PERSON
100,Conner,PERSON
100,Aunt Harriett,PERSON
100,Laurens,PERSON
100,Greenville,LOCATION
100,Croft,PERSON
100,Benjamin Perry,PERSON
101,Greenville,LOCATION
101,Mamma,PERSON
101,Horlbeck,PERSON
101,Charleston,LOCATION
101,Mamma,PERSON
101,Mamma,PERSON
101,Burt,PERSON
101,Laurens,PERSON
101,Law,PERSON
101,Boyce,PERSON
101,G. Foster,PERSON
101,Graham,PERSON
101,Graham,PERSON
101,Hoke,PERSON
101,Berry,PERSON
101,Fanny,PERSON
101,Delia,PERSON
101,Lindy,PERSON
101,Earle,PERSON
101,Choice,PERSON
101,Choice,PERSON
101,Thurston,PERSON
101,Thurston,PERSON
101,Walker,PERSON
101,Benjamin Perry,PERSON
102,Greenville,LOCATION
102,Genl Thompson,PERSON
102,Orr,PERSON
102,Pickensville,LOCATION
102,Orr,PERSON
102,Jones,PERSON
102,Pickens,PERSON
102,Orr,PERSON
102,Orr,PERSON
102,Genl Thompson,PERSON
102,Jones,PERSON
102,Greenville,LOCATION
102,Orr,PERSON
102,Dickeys,PERSON
102,Edward Earle,PERSON
102,Hoke,PERSON
102,Elias Earle,PERSON
102,Hoke,PERSON
102,Sullivan,PERSON
102,Paris,LOCATION
102,Richard,PERSON
102,Turpin,PERSON
102,Genl Thompson,PERSON
102,Tom Turpin,PERSON
102,Charles Stone,PERSON
102,Isaac Hennings,PERSON
102,Orr,LOCATION
102,Tandy Walker,PERSON
102,Perry,PERSON
102,Walker,PERSON
102,Nicol,PERSON
102,Hoke,PERSON
102,Taft,PERSON
102,Mill,PERSON
102,Hoke,PERSON
102,Orr,PERSON
102,Lewis Thurston,PERSON
102,Turpin,PERSON
102,Smith,PERSON
102,Cox,PERSON
102,Luther McBee,PERSON
102,Peter Cauble,PERSON
102,Earle,PERSON
102,Hoke,PERSON
102,Orr,PERSON
102,Durbec,PERSON
102,Laurens,PERSON
102,Orr,PERSON
102,Greenville,LOCATION
102,Orr,PERSON
102,Greenville,LOCATION
102,Croft,PERSON
102,Spears,PERSON
102,Mamma,PERSON
102,Spears,PERSON
102,Earle,PERSON
102,Poinsett,PERSON
102,Arthur,PERSON
102,Crittenden,PERSON
102,John Crittenden,PERSON
102,Hoke,PERSON
102,Hoke,PERSON
102,Taylor,PERSON
102,Orr,PERSON
102,Taylor,PERSON
102,Taylor,PERSON
102,Laurens,PERSON
102,Taylor,PERSON
102,Nicol,PERSON
102,Orr,PERSON
102,Brushy Creek,LOCATION
102,Pickensville,LOCATION
102,Orr,PERSON
102,Hoke,PERSON
102,Jones,PERSON
102,McDaniels,PERSON
102,Orr,PERSON
102,Anderson,PERSON
102,Lowndes,PERSON
102,Lowndes,PERSON
102,Lowndes,PERSON
102,Shermans,PERSON
102,Molineaux,PERSON
102,Dickeys,PERSON
102,Edward Earle,PERSON
102,Jones,PERSON
102,Genl Garvin,PERSON
102,Smith,PERSON
102,Charles Stone,PERSON
102,Richard Stone,PERSON
102,Earles,PERSON
102,Pendleton,LOCATION
102,Benjamin Perry,PERSON
103,Greenville,LOCATION
103,Taylor,PERSON
103,Orr,PERSON
103,Laurens,PERSON
103,Hoke,PERSON
103,Sitton,PERSON
103,Joe Powel,PERSON
103,Orr,PERSON
103,Pendleton District,LOCATION
103,Greenville,LOCATION
103,Laurens,PERSON
103,Butler Thompson,PERSON
103,Charles Stone,PERSON
103,Isaac Henning,PERSON
103,Joe Hayden,PERSON
103,Tom Turpin,PERSON
103,Penible,PERSON
103,Douglas,PERSON
103,Walker,PERSON
103,Choice,PERSON
103,Wallace,PERSON
103,Jacobs,PERSON
103,Walker,PERSON
103,Lester,PERSON
103,Sullivan,PERSON
103,Smith,PERSON
103,Earles,LOCATION
103,Lester,PERSON
103,Dill,PERSON
103,Hoke,PERSON
103,Hoke,PERSON
103,Orr,PERSON
103,Pickensville,LOCATION
103,Orr 144,PERSON
103,Orr,PERSON
103,Sitton,PERSON
103,Orr,PERSON
103,Orr,PERSON
103,Laurens,PERSON
103,Butler,PERSON
103,Butler Thompson,PERSON
103,Butler,PERSON
103,Crofts,PERSON
103,Guinn,PERSON
103,Texas,LOCATION
103,Kilgore,PERSON
103,Orr,PERSON
103,Laurens,PERSON
103,Orr,PERSON
103,Thirlkill,PERSON
103,Orr,PERSON
103,Elias Earles,PERSON
103,Hoke,PERSON
103,Elias,PERSON
103,McKay,PERSON
103,Wallace,PERSON
103,Orr,PERSON
103,Genl Thompson,PERSON
103,Jones,PERSON
103,Genl Thompson,PERSON
103,Sitton,PERSON
103,Pendleton,LOCATION
103,Irby Mamma,PERSON
103,Durbec,PERSON
103,Laurens,PERSON
103,Genl Thompson,PERSON
103,Law,PERSON
103,Orr,PERSON
103,Gunter,PERSON
103,Laurens,PERSON
103,Benjamin Perry,PERSON
103,Laurens C.H.,PERSON
104,Greenville,LOCATION
104,Du,PERSON
104,Ebenezer Verner,PERSON
104,Sam Verner,PERSON
104,Verner,PERSON
104,Orr,PERSON
104,Whitfield,PERSON
104,Orr,PERSON
104,Taylor,PERSON
104,Du,PERSON
104,Genl Cass,PERSON
104,Lee,PERSON
104,Orr,PERSON
104,Humphries,PERSON
104,Lee�s brother,PERSON
104,M,PERSON
104,Orr,PERSON
104,Orr,PERSON
104,Ben Hillhouse,PERSON
104,Choice,PERSON
104,Choice,PERSON
104,Greenville,LOCATION
104,Orr,PERSON
104,Pickens,PERSON
104,Pendleton,LOCATION
104,Lee,PERSON
104,Burt,PERSON
104,Josiah,PERSON
104,Wilbern,PERSON
104,Josiah,PERSON
104,Anderson,PERSON
104,Orr,PERSON
104,Josiah,PERSON
104,Pendleton Village,LOCATION
104,Taylor,PERSON
104,Keith,PERSON
104,Willie,PERSON
104,Orr,PERSON
104,Lee,PERSON
104,Benjamin Perry,PERSON
104,Anderson,PERSON
104,Greenville,LOCATION
104,Harrison,PERSON
104,Reuben,PERSON
104,Reuben,PERSON
104,James,PERSON
104,Florida,LOCATION
104,Harrison,PERSON
104,Earle,PERSON
104,Earle,PERSON
104,Cox,PERSON
104,John,PERSON
104,Buggy,PERSON
104,Keith,PERSON
104,Jim,PERSON
104,Arthur,PERSON
104,Law,PERSON
104,Tom Jones,PERSON
104,Arthur,PERSON
104,Hoke,PERSON
104,Charles,PERSON
104,Jim,PERSON
104,Barclay,PERSON
104,Canada,LOCATION
104,Georgia,LOCATION
104,Ogdensberg,LOCATION
104,N.Y.,LOCATION
104,Calhouns,PERSON
104,Berry &,PERSON
104,Josiah,PERSON
104,Josiah,PERSON
104,Anderson,PERSON
104,Cannon,PERSON
104,Earle,PERSON
104,Ed,PERSON
104,"Cousin Isaac, &",PERSON
104,Cousin Isaac,PERSON
104,Anna,PERSON
104,Adam Clarke,PERSON
104,Willie,PERSON
104,Harrison,PERSON
104,Mooney,PERSON
104,Irvine,PERSON
104,James,PERSON
104,Reuben,PERSON
104,Fanny,PERSON
104,Nicols,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Greenville,LOCATION
104,Hooker,PERSON
104,Charleston,LOCATION
104,Elmore,PERSON
104,Richardson,PERSON
104,Charleston,LOCATION
104,Cousin Isaac,PERSON
104,Sarah Taylor,PERSON
104,Lindy,PERSON
104,Frank,PERSON
104,Frank,PERSON
104,Mary,PERSON
104,Jim,PERSON
104,carri[a]ge,PERSON
104,Elizer,PERSON
104,Reuben,PERSON
104,Brooks,PERSON
104,Jim,PERSON
104,Charles,PERSON
104,Jim,PERSON
104,Harrison,PERSON
104,Jim,PERSON
104,Harrison,PERSON
104,James,PERSON
104,Harrisons,PERSON
104,Charles,PERSON
104,Jim,PERSON
104,& Charles,LOCATION
104,Jim,PERSON
104,Buggy�s,PERSON
104,Jim,PERSON
104,Buggy,PERSON
104,Charleston,LOCATION
104,Cunningham,PERSON
104,Susan,PERSON
104,Willie,PERSON
104,Susan,PERSON
104,Ann,PERSON
104,Irvine,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Keith,PERSON
104,Long,PERSON
104,Keith,PERSON
104,Jim,PERSON
104,Elisa,PERSON
104,Charles,PERSON
104,Keith,PERSON
104,Harrison,PERSON
104,Beattie,PERSON
104,McBee,PERSON
104,Hoke,PERSON
104,Harrisons,PERSON
104,Jim,PERSON
104,Jim,PERSON
104,Jim than Reuben,PERSON
104,Jim,PERSON
104,Reuben,PERSON
104,Harrison,PERSON
104,Jim,PERSON
104,Jim,PERSON
104,Hoke,PERSON
104,Crook,PERSON
104,Crook,PERSON
104,Jim,PERSON
104,Hoke,PERSON
104,Crook,PERSON
104,Harrison,PERSON
104,Reuben,PERSON
104,Beattie,PERSON
104,Beattie,PERSON
104,Beattie,PERSON
104,Harrison,PERSON
104,Harrison,PERSON
104,Reuben,PERSON
104,Harrison,PERSON
104,Reuben,PERSON
104,Metternich,PERSON
104,Croft,PERSON
104,Law,PERSON
104,Newberry,PERSON
104,Charleston,LOCATION
104,Columbia,LOCATION
104,Aunt Eliza,PERSON
104,Wardrobe,LOCATION
104,Charleston,LOCATION
104,Charleston,LOCATION
104,Lady,PERSON
104,Graham,PERSON
104,Mamma,PERSON
104,Willie,PERSON
104,Edward Earle,PERSON
104,Perry Duncan,PERSON
104,Fanny,PERSON
104,Hoke,PERSON
104,Genl Thompsons,PERSON
104,Genl Thompson,PERSON
104,Lower County,LOCATION
104,Butler,PERSON
104,Cousin Isaac,PERSON
104,Gloria,PERSON
104,Genl Whitner,PERSON
104,Keith,PERSON
104,Richardson,PERSON
104,Youngs,PERSON
104,Buggy�s,PERSON
104,Buggy,PERSON
104,Describe,PERSON
104,Jim,PERSON
104,Cox,PERSON
104,Gloria,LOCATION
104,Dawkins,PERSON
104,Henry Thompson,PERSON
104,Bursar,PERSON
104,Aunt Eliza,PERSON
104,Cousin Isaac,PERSON
104,Greenville,LOCATION
104,Margaret Croft,PERSON
104,Adieu,PERSON
104,Tom Jones,PERSON
104,Harrison,PERSON
104,Reuben,PERSON
104,Beattie,PERSON
104,McBee,PERSON
104,Beattie,PERSON
104,Beattie,PERSON
104,Harrison,PERSON
104,Harrison,PERSON
104,Messenger,PERSON
104,Black,PERSON
104,Jones,PERSON
104,Harrison,PERSON
104,Nichols,PERSON
104,Cox,PERSON
104,Crook,PERSON
104,Jim,PERSON
104,Reuben,PERSON
104,Kerrison,PERSON
104,Beatties,PERSON
104,Henry Thompson,PERSON
104,Tom Jones,PERSON
104,Washington,LOCATION
104,Pickens,LOCATION
104,Anderson,PERSON
104,Orr,PERSON
104,Burt,PERSON
104,Irby,PERSON
104,Sullivan,PERSON
104,Pendleton,LOCATION
104,Sullivan,PERSON
104,"Garvin, Reid, Whi�",PERSON
104,Calhoun,PERSON
104,Providence,LOCATION
104,Sullivan,PERSON
104,Burts,PERSON
104,Burt,PERSON
104,Beattie,PERSON
104,Elfords,PERSON
104,Beatties,PERSON
104,Tell Col,PERSON
104,Elford,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Kingsland,PERSON
104,Bryan,PERSON
104,Cox,PERSON
104,Robert Smith,PERSON
104,Coleman,PERSON
104,Bryan,PERSON
104,Sale,PERSON
104,Bryan,PERSON
104,Bryan,PERSON
104,Simmons,PERSON
104,Greenville,LOCATION
104,Atwoods,PERSON
104,Atwoods,PERSON
104,Bryan,PERSON
104,Bradshaws,PERSON
104,Bradshaw,PERSON
104,Anna,PERSON
104,Bradshaw,PERSON
104,"Simmons,",PERSON
104,Bradshaws,PERSON
104,Mc,PERSON
104,Bryan,PERSON
104,Beattie,PERSON
104,Coleman,PERSON
104,Susan�s benefit,PERSON
104,Sideboard,PERSON
104,Columbia,LOCATION
104,Charleston,LOCATION
104,Colemans,PERSON
104,Lady,PERSON
104,Croft,PERSON
104,Croft,PERSON
104,Jim,PERSON
104,Town[e]s,PERSON
104,Cousin Isaac,PERSON
104,Town[e]s,PERSON
104,Earle,PERSON
104,Greenville,LOCATION
104,Cornfield,LOCATION
104,Joe P�s house,PERSON
104,Luther McBee,PERSON
104,Rowand,PERSON
104,Jim,PERSON
104,Willie,PERSON
104,Buggy�s &,PERSON
104,Earle,PERSON
104,Elias Earle,PERSON
104,Jones,PERSON
104,Jones,PERSON
104,Treasurer,PERSON
104,Arthur,PERSON
104,Rosemond,PERSON
104,Arthur,PERSON
104,Arthur,PERSON
104,Pinckney,PERSON
104,Flat Rock,LOCATION
104,Rosemond,PERSON
104,Susan,PERSON
104,Columbia,LOCATION
104,Jim,PERSON
104,Henry Thompson,PERSON
104,Fanny,PERSON
104,Charles,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Butlers,PERSON
104,Henry Thompsons,PERSON
104,Thompson,PERSON
104,Bursar,PERSON
104,Thompson Earle,PERSON
104,Messenger,PERSON
104,Black,PERSON
104,Cousin Isaac,PERSON
104,Butler,PERSON
104,Griffin,PERSON
104,Abbeville,LOCATION
104,Treasurer,PERSON
104,Anderson,PERSON
104,Eddings,PERSON
104,Austin�s house,PERSON
104,Bryan,PERSON
104,Greenville,PERSON
104,Candlesticks,PERSON
104,China,LOCATION
104,Miss Rutledge,PERSON
104,Charleston,LOCATION
104,Charleston,LOCATION
104,Mamma,PERSON
104,Lady,PERSON
104,Mamma,PERSON
104,Graham,PERSON
104,Cork Soles,PERSON
104,Arthur,PERSON
104,Charleston,LOCATION
104,Columbia,LOCATION
104,Smith,PERSON
104,Jim,PERSON
104,Jim,PERSON
104,Village,PERSON
104,Columbia,LOCATION
104,Russell,PERSON
104,Willie,PERSON
104,Cradle,LOCATION
104,Ann 3,PERSON
104,Anna,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Columbia,LOCATION
104,Charleston,LOCATION
104,Coleman,PERSON
104,Charleston,LOCATION
104,Binding,PERSON
104,Rug,PERSON
104,Rug,PERSON
104,Columbia,LOCATION
104,Ingrain,LOCATION
104,Coleman,PERSON
104,Rosemond,PERSON
104,Croft,PERSON
104,Pearsons,PERSON
104,Poinsetts,PERSON
104,Crofts,PERSON
104,Jims,PERSON
104,Jim,PERSON
104,Beattie,PERSON
104,Lester,PERSON
104,Columbia,LOCATION
104,Aunt Harriet McCall,PERSON
104,Faber,PERSON
104,Aunt Harriet,PERSON
104,Tom Roper,PERSON
104,Matrimony,PERSON
104,Hooker,PERSON
104,Curtis,PERSON
104,Spartanburgh,PERSON
104,Theodore Thompson,PERSON
104,Orr,PERSON
104,Shucking Corn,PERSON
104,Thompson,PERSON
104,Thompson,PERSON
104,Genl Thompson,PERSON
104,Willie,PERSON
104,Lindy,PERSON
104,Snow,PERSON
104,Willie�s,PERSON
104,Willie,PERSON
104,Anna,PERSON
104,Loveland,PERSON
104,Jim,PERSON
104,Charles,PERSON
104,Peach,PERSON
104,Delia,LOCATION
104,Earle,PERSON
104,Eloisa Martin,PERSON
104,Sarah Taylor,PERSON
104,Calhoun,PERSON
104,Calhoun,PERSON
104,Lester,PERSON
104,Genl Thompson,PERSON
104,Kilgore,PERSON
104,Benjamin Perry,PERSON
104,Elford,PERSON
104,Elfords,PERSON
104,Bobo,PERSON
104,Skylark,PERSON
104,Wallace,PERSON
104,Library,PERSON
104,Curtains,PERSON
104,Curtains,PERSON
104,Greens,PERSON
104,Charles,PERSON
104,Lindy,PERSON
104,Reuben,PERSON
104,Fairs,PERSON
104,Foster,PERSON
104,Lindys,LOCATION
104,Crooks,PERSON
104,Crooks,PERSON
104,Foster,PERSON
104,Hochel� I,PERSON
104,Hawthorns,LOCATION
104,Watsons,PERSON
104,Arthur,PERSON
104,Bate,PERSON
104,Willie,PERSON
104,New Haven,LOCATION
104,William Choice,PERSON
104,Jefferson Choice,PERSON
104,Sharpe,PERSON
104,Pendleton,LOCATION
104,Croft,PERSON
104,Pearson,PERSON
104,Florida,LOCATION
104,Greenville,LOCATION
104,Davis,PERSON
104,Anna,PERSON
104,Elford,PERSON
104,Croft,PERSON
104,Ann�s apple box,PERSON
104,Gilreath,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Lamps,PERSON
104,Decanters,PERSON
104,Dunham,PERSON
104,Irby�s note,PERSON
104,Library,PERSON
104,Clothes,PERSON
104,Shoolbred,PERSON
104,Reuben,PERSON
104,Frank,PERSON
104,Crooks,PERSON
104,Earle,PERSON
104,Earle,PERSON
104,Tom Butler,PERSON
104,Pillows,PERSON
104,Edward Earle,PERSON
104,Earle,PERSON
104,Cow,PERSON
104,Evans,PERSON
104,Eliza Hayne,PERSON
104,Taylor,PERSON
104,Charleston,LOCATION
104,Charleston,LOCATION
104,Lamps,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Elford,PERSON
104,Dub�,PERSON
104,Frank,PERSON
104,Simons,PERSON
104,Charles,PERSON
104,Henry L. Pinckney,PERSON
104,Pinckney,PERSON
104,Library,PERSON
104,Pinckney,PERSON
104,Greenville,LOCATION
104,Mamma,PERSON
104,Ann,PERSON
104,Susan,PERSON
104,Pinckney,PERSON
104,Pinckney,PERSON
104,Mamma,LOCATION
104,Susan Hayne &,PERSON
104,Mamma,PERSON
104,Pinckney,PERSON
104,Simons,PERSON
104,G� Simons,PERSON
104,Mamma,PERSON
104,G� Simon &,PERSON
104,Simons,PERSON
104,Simons,PERSON
104,Seviers,PERSON
104,Bradshaw,PERSON
104,Dub,PERSON
104,Anna,PERSON
104,Randolph,PERSON
104,Jay,PERSON
104,Memminger,PERSON
104,Edgefield,LOCATION
104,Dub�,PERSON
104,Beatties,PERSON
104,Pickens,PERSON
104,Wade,PERSON
104,Calico,LOCATION
104,Mamma,PERSON
104,Sugar,LOCATION
104,Waddill,PERSON
104,Frank,PERSON
104,Reuben,PERSON
104,Austins,PERSON
104,Elford,PERSON
104,Bowen,PERSON
104,Dunham,LOCATION
104,Joe Long,PERSON
104,Ann�,PERSON
104,Mauldins,PERSON
104,Dub��& Fel,PERSON
104,Delia,LOCATION
104,Village,PERSON
104,Crofts,PERSON
104,Lowndes,PERSON
104,Dub�,PERSON
104,Watson,PERSON
104,Miss Green,PERSON
104,Will,PERSON
104,Pickens,PERSON
104,Greenville,LOCATION
104,Alston,PERSON
104,Carruth  &,PERSON
104,Mary Bradshaw,PERSON
104,Crittenden,PERSON
104,Mary Bradshaw,PERSON
104,Benjamin Perry,PERSON
104,Laurens,PERSON
104,Pinckney,PERSON
104,Andersons,PERSON
104,Stuart,PERSON
104,Organ,LOCATION
104,Arthur,PERSON
104,Croft,PERSON
104,Moore,PERSON
104,Pinckney,PERSON
104,Greenville,LOCATION
104,Shoolbred,PERSON
104,Charlie,PERSON
104,Willie,PERSON
104,Hopkins,PERSON
104,Simons,PERSON
104,Sarah,PERSON
104,Female,PERSON
104,Principal,PERSON
104,Leary,PERSON
104,Jubilee,PERSON
104,Susan Hoke,PERSON
104,Pearson,PERSON
104,Florida,LOCATION
104,Simons,PERSON
104,Beattie,PERSON
104,Moore,PERSON
104,Trott,PERSON
104,Grandmother,PERSON
104,Grandmother,PERSON
104,Grandmother,PERSON
104,Bradshaw,PERSON
104,Waddil,PERSON
104,Smith,PERSON
104,Bradshaw,PERSON
104,Bradshaw,PERSON
104,Moore,PERSON
104,Mill,PERSON
104,Slatton,PERSON
104,Pearson,PERSON
104,McConnell,PERSON
104,Westfield,PERSON
104,Watson,PERSON
104,Butler,PERSON
104,Lucinda,PERSON
104,Bob,PERSON
104,Butler,PERSON
104,Butler,PERSON
104,Mamma,PERSON
104,Sedgewick,PERSON
104,Daniel Ravenel,PERSON
104,Mamma,PERSON
104,Wynn,PERSON
104,Caroline Horton,PERSON
104,Anderson District,PERSON
104,Pearson,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Elford,PERSON
104,Anna,PERSON
104,Frank,PERSON
104,Fanny,PERSON
104,Forbes,PERSON
104,Gibbon,PERSON
104,Fanny,PERSON
104,Mamma,PERSON
104,Paul Hayne,PERSON
104,Drayton,PERSON
104,Tiddyman,PERSON
104,Said,PERSON
104,Uncle Tiddyman,PERSON
104,Town[e]s,PERSON
104,Reuben,PERSON
104,Taylor,PERSON
104,Nancy Saterfield,PERSON
104,Kingsland,PERSON
104,Arthur,PERSON
104,Willie,PERSON
104,Boston,LOCATION
104,Tailor,PERSON
104,Charleston,LOCATION
104,Charleston,LOCATION
104,Cloak,PERSON
104,Columbia,LOCATION
104,Charleston,LOCATION
104,Columbia,LOCATION
104,Willie,PERSON
104,Frank,PERSON
104,Fanny,PERSON
104,Tell Willie,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Elford,PERSON
104,Columbia,LOCATION
104,Ann,PERSON
104,Genl Whitner,PERSON
104,Genl Whitner,PERSON
104,Genl Whitner,PERSON
104,Young,PERSON
104,Genl Whitner,PERSON
104,Genl Whitner,PERSON
104,Willie,PERSON
104,Anna,PERSON
104,Town[e]s,PERSON
104,Town[e]s,PERSON
104,Florida,LOCATION
104,Town[e]s,PERSON
104,Williams,PERSON
104,Henry Thompson,PERSON
104,Anna Williams,PERSON
104,Irvine,PERSON
104,Vance,PERSON
104,Frank,PERSON
104,Tell Willie,PERSON
104,Willie,PERSON
104,Jones,PERSON
104,P.S.,LOCATION
104,Genl Whitner,PERSON
104,Columbia,LOCATION
104,Whitner,PERSON
104,Jones,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Susan & Ann,PERSON
104,Hoke,PERSON
104,Reuben,PERSON
104,Charles,PERSON
104,Kingsland,PERSON
104,Kingsland,PERSON
104,Anna,PERSON
104,Fanny,PERSON
104,Ma,PERSON
104,Piazza,PERSON
104,Charleston,LOCATION
104,Jim,PERSON
104,Arthurs,PERSON
104,Rosemonds,PERSON
104,Betseys,PERSON
104,Frank,PERSON
104,Willie,PERSON
104,Hopkins,PERSON
104,Pink Hawkins,PERSON
104,Beattie,PERSON
104,Farr,PERSON
104,Hopkins,PERSON
104,Beattie,PERSON
104,Hopkins,PERSON
104,Simons,PERSON
104,Stuart,PERSON
104,Simons,PERSON
104,Erwin,PERSON
104,Austins,PERSON
104,Leary,PERSON
104,Jones,PERSON
104,Genl Whitner,PERSON
104,Jones,PERSON
104,Arthur,PERSON
104,Jones,PERSON
104,Evel� Foster,PERSON
104,P.S.,LOCATION
104,Markleys,PERSON
104,Susan,PERSON
104,Luther,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Mamma,PERSON
104,Susan,PERSON
104,McBee,PERSON
104,Fosters,PERSON
104,Hunts,PERSON
104,Forbes,PERSON
104,Colemans,PERSON
104,Powell,PERSON
104,Eveline,LOCATION
104,Abbeville,LOCATION
104,Cox,PERSON
104,Abbeville,LOCATION
104,Vance,PERSON
104,Williams,PERSON
104,Dubose,PERSON
104,Brooks,PERSON
104,Vance,PERSON
104,Ann Anderson,PERSON
104,Stuart,PERSON
104,Stuart,PERSON
104,Statesburg,LOCATION
104,Simons,PERSON
104,Reuben,PERSON
104,Sam Earle,PERSON
104,Earle,PERSON
104,Mamma,PERSON
104,Rowland,PERSON
104,Rowlands,PERSON
104,John,PERSON
104,Beattie,PERSON
104,Tom &,PERSON
104,Henry Earle,PERSON
104,Speers,PERSON
104,Speers,PERSON
104,Ann,PERSON
104,Paul,PERSON
104,Alston Hayne,PERSON
104,Philadelphia,LOCATION
104,Frank,PERSON
104,Beads,PERSON
104,Simons,PERSON
104,Fanny,PERSON
104,Lumbia,LOCATION
104,Fanny Town[e]s,PERSON
104,Anna,PERSON
104,Anna,PERSON
104,Mamma,PERSON
104,Mary Croft,PERSON
104,Anna,PERSON
104,Moore,PERSON
104,Jim,PERSON
104,Rosemond,PERSON
104,Mamma,PERSON
104,Hokes,PERSON
104,Tell Willie,PERSON
104,P.S.,LOCATION
104,N,PERSON
104,Benjamin Perry,PERSON
104,Greenville,LOCATION
104,Willie�s letter,PERSON
104,Wells,PERSON
104,Wells,PERSON
104,Tell Willie,PERSON
104,Irvine,PERSON
104,Irvine,PERSON
104,Elford,PERSON
104,Jones,PERSON
104,Irvine,PERSON
104,Anna Williams,PERSON
104,Irvine,PERSON
104,Jones,PERSON
104,Isaac Hayne,PERSON
104,Uncle,PERSON
104,Mamma,PERSON
104,Martin,PERSON
104,Taylor,PERSON
104,Isaac Hayne,PERSON
104,Isaac Hayne,PERSON
104,Haynes,PERSON
104,Anna,PERSON
104,Teachers,LOCATION
104,Simons,PERSON
104,Stuart,PERSON
104,Bradshaw,PERSON
104,Simons,PERSON
104,Greenville,LOCATION
104,Stuart,PERSON
104,Greenville,LOCATION
104,Machivelli,PERSON
104,Shelter,PERSON
104,Reuben,PERSON
104,Goodletts Stable,PERSON
104,Jim,PERSON
104,Rosemond,PERSON
104,Jim,PERSON
104,Pearson,PERSON
104,Churchmen,LOCATION
104,Bunyan,PERSON
104,Charles 2d,PERSON
104,Tell Willie,PERSON
104,Calhouns Congressional,PERSON
104,Whitt,PERSON
104,Wifes,PERSON
104,Benjamin Perry,PERSON
104,Irvine,PERSON
104,Anna,LOCATION
104,Ann�,PERSON
104,Jones,PERSON
104,Town[e]s Alex,PERSON
104,Anna,PERSON
104,Lady,PERSON
104,Godey,PERSON
104,Frank,PERSON
104,Columbia,LOCATION
104,Frank,PERSON
104,Poinsett Wells,PERSON
104,Leary,PERSON
104,Stuart,PERSON
104,Simons,PERSON
104,Arthur,PERSON
104,Grandma,PERSON
